,cutting_rect,frame,height_scale,video_name,width_scale
0,"[0, 0, 1225, 2160]",98,0.11851851851851852,lore.mp4,0.156734693877551
1,"[0, 0, 1245, 2160]",99,0.11851851851851852,lore.mp4,0.15421686746987953
2,"[0, 0, 1260, 2160]",100,0.11851851851851852,lore.mp4,0.1523809523809524
3,"[0, 0, 1252, 2160]",101,0.11851851851851852,lore.mp4,0.15335463258785942
4,"[0, 0, 1303, 2160]",102,0.11851851851851852,lore.mp4,0.14735226400613968
5,"[119, 0, 1205, 2160]",103,0.11851851851851852,lore.mp4,0.17679558011049723
6,"[145, 0, 1219, 2160]",104,0.11851851851851852,lore.mp4,0.1787709497206704
7,"[151, 0, 1243, 2160]",105,0.11851851851851852,lore.mp4,0.17582417582417584
8,"[177, 0, 1265, 2160]",106,0.11851851851851852,lore.mp4,0.17647058823529413
9,"[125, 0, 1295, 2160]",107,0.11851851851851852,lore.mp4,0.1641025641025641
10,"[129, 0, 1321, 2160]",108,0.11851851851851852,lore.mp4,0.1610738255033557
11,"[44, 0, 1394, 2160]",109,0.11851851851851852,lore.mp4,0.14222222222222222
12,"[77, 0, 1379, 2160]",110,0.11851851851851852,lore.mp4,0.14746543778801843
13,"[61, 0, 1405, 2160]",111,0.11851851851851852,lore.mp4,0.14285714285714285
14,"[110, 0, 1356, 2160]",112,0.11851851851851852,lore.mp4,0.15409309791332262
15,"[94, 0, 1402, 2160]",113,0.11851851851851852,lore.mp4,0.14678899082568808
16,"[16, 0, 1482, 2160]",114,0.11851851851851852,lore.mp4,0.13096862210095497
17,"[17, 0, 1491, 2160]",115,0.11851851851851852,lore.mp4,0.13025780189959293
18,"[0, 0, 1516, 2160]",116,0.11851851851851852,lore.mp4,0.1266490765171504
19,"[377, 461, 1477, 2160]",117,0.15067686874632136,lore.mp4,0.17454545454545456
20,"[367, 0, 1515, 2160]",118,0.11851851851851852,lore.mp4,0.1672473867595819
21,"[364, 0, 1556, 2160]",119,0.11851851851851852,lore.mp4,0.1610738255033557
22,"[358, 0, 1590, 2160]",120,0.11851851851851852,lore.mp4,0.15584415584415584
23,"[290, 75, 1660, 2160]",121,0.12278177458033573,lore.mp4,0.14014598540145987
24,"[347, 0, 1669, 2160]",122,0.11851851851851852,lore.mp4,0.14523449319213314
25,"[367, 0, 1649, 2160]",123,0.11851851851851852,lore.mp4,0.1497659906396256
26,"[302, 0, 1720, 2160]",124,0.11851851851851852,lore.mp4,0.13540197461212977
27,"[374, 0, 1684, 2160]",125,0.11851851851851852,lore.mp4,0.1465648854961832
28,"[429, 0, 1663, 2160]",126,0.11851851851851852,lore.mp4,0.15559157212317667
29,"[423, 0, 1691, 2160]",127,0.11851851851851852,lore.mp4,0.15141955835962145
30,"[424, 0, 1716, 2160]",128,0.11851851851851852,lore.mp4,0.14860681114551083
31,"[489, 0, 1693, 2160]",129,0.11851851851851852,lore.mp4,0.15946843853820597
32,"[493, 0, 1709, 2160]",130,0.11851851851851852,lore.mp4,0.15789473684210525
33,"[601, 0, 1651, 2138]",131,0.11973807296538821,lore.mp4,0.18285714285714286
34,"[778, 0, 1700, 2160]",132,0.11851851851851852,lore.mp4,0.20824295010845986
35,"[484, 0, 1734, 2160]",133,0.11851851851851852,lore.mp4,0.1536
36,"[756, 0, 1750, 2160]",134,0.11851851851851852,lore.mp4,0.193158953722334
37,"[738, 0, 1790, 2160]",135,0.11851851851851852,lore.mp4,0.18250950570342206
38,"[724, 0, 1838, 2160]",136,0.11851851851851852,lore.mp4,0.17235188509874327
39,"[722, 0, 1874, 2160]",137,0.11851851851851852,lore.mp4,0.16666666666666666
40,"[731, 0, 1881, 2160]",138,0.11851851851851852,lore.mp4,0.16695652173913045
41,"[740, 0, 1898, 2160]",139,0.11851851851851852,lore.mp4,0.16580310880829016
42,"[733, 0, 1919, 2160]",140,0.11851851851851852,lore.mp4,0.16188870151770657
43,"[838, 0, 1894, 2160]",141,0.11851851851851852,lore.mp4,0.18181818181818182
44,"[839, 0, 1917, 2160]",142,0.11851851851851852,lore.mp4,0.17810760667903525
45,"[831, 0, 1951, 2160]",143,0.11851851851851852,lore.mp4,0.17142857142857143
46,"[791, 0, 1967, 2160]",144,0.11851851851851852,lore.mp4,0.16326530612244897
47,"[841, 0, 1971, 2160]",145,0.11851851851851852,lore.mp4,0.16991150442477876
48,"[814, 0, 2010, 2160]",146,0.11851851851851852,lore.mp4,0.1605351170568562
49,"[807, 0, 2039, 2160]",147,0.11851851851851852,lore.mp4,0.15584415584415584
50,"[780, 0, 2074, 2160]",148,0.11851851851851852,lore.mp4,0.14837712519319937
51,"[959, 94, 2117, 2160]",149,0.12391093901258471,lore.mp4,0.16580310880829016
52,"[996, 0, 2098, 2160]",150,0.11851851851851852,lore.mp4,0.17422867513611615
53,"[983, 0, 2139, 2160]",151,0.11851851851851852,lore.mp4,0.16608996539792387
54,"[980, 0, 2172, 2160]",152,0.11851851851851852,lore.mp4,0.1610738255033557
55,"[961, 0, 2231, 2160]",153,0.11851851851851852,lore.mp4,0.15118110236220472
56,"[956, 0, 2258, 2160]",154,0.11851851851851852,lore.mp4,0.14746543778801843
57,"[982, 0, 2286, 2160]",155,0.11851851851851852,lore.mp4,0.147239263803681
58,"[986, 0, 2288, 2160]",156,0.11851851851851852,lore.mp4,0.14746543778801843
59,"[1031, 0, 2299, 2160]",157,0.11851851851851852,lore.mp4,0.15141955835962145
60,"[1043, 0, 2283, 2160]",158,0.11851851851851852,lore.mp4,0.15483870967741936
61,"[1001, 0, 2315, 2160]",159,0.11851851851851852,lore.mp4,0.1461187214611872
62,"[984, 0, 2350, 2160]",160,0.11851851851851852,lore.mp4,0.14055636896046853
63,"[990, 0, 2374, 2160]",161,0.11851851851851852,lore.mp4,0.13872832369942195
64,"[1033, 0, 2375, 2160]",162,0.11851851851851852,lore.mp4,0.14307004470938897
65,"[958, 0, 2462, 2160]",163,0.11851851851851852,lore.mp4,0.1276595744680851
66,"[1315, 0, 2343, 2160]",164,0.11851851851851852,lore.mp4,0.1867704280155642
67,"[1316, 0, 2356, 2160]",165,0.11851851851851852,lore.mp4,0.18461538461538463
68,"[1285, 0, 2377, 2160]",166,0.11851851851851852,lore.mp4,0.17582417582417584
69,"[1272, 0, 2452, 2160]",167,0.11851851851851852,lore.mp4,0.16271186440677965
70,"[1266, 0, 2468, 2160]",168,0.11851851851851852,lore.mp4,0.15973377703826955
71,"[1284, 62, 2444, 2160]",169,0.12202097235462345,lore.mp4,0.16551724137931034
72,"[1338, 0, 2496, 2160]",170,0.11851851851851852,lore.mp4,0.16580310880829016
73,"[1371, 0, 2475, 2160]",171,0.11851851851851852,lore.mp4,0.17391304347826086
74,"[1381, 0, 2493, 2160]",172,0.11851851851851852,lore.mp4,0.17266187050359713
75,"[1392, 0, 2502, 2160]",173,0.11851851851851852,lore.mp4,0.17297297297297298
76,"[1427, 0, 2487, 2160]",174,0.11851851851851852,lore.mp4,0.1811320754716981
77,"[1424, 0, 2518, 2160]",175,0.11851851851851852,lore.mp4,0.17550274223034734
78,"[1396, 0, 2554, 2160]",176,0.11851851851851852,lore.mp4,0.16580310880829016
79,"[1395, 0, 2603, 2148]",177,0.1191806331471136,lore.mp4,0.15894039735099338
80,"[1635, 0, 2609, 2160]",178,0.11851851851851852,lore.mp4,0.1971252566735113
81,"[1614, 0, 2626, 2160]",179,0.11851851851851852,lore.mp4,0.18972332015810275
82,"[1590, 0, 2662, 2160]",180,0.11851851851851852,lore.mp4,0.1791044776119403
83,"[1593, 0, 2701, 2160]",181,0.11851851851851852,lore.mp4,0.17328519855595667
84,"[1610, 0, 2702, 2160]",182,0.11851851851851852,lore.mp4,0.17582417582417584
85,"[1591, 0, 2729, 2160]",183,0.11851851851851852,lore.mp4,0.1687170474516696
86,"[1557, 169, 2791, 2160]",184,0.12857860371672528,lore.mp4,0.15559157212317667
87,"[1503, 176, 2877, 2160]",185,0.12903225806451613,lore.mp4,0.13973799126637554
88,"[1518, 244, 2892, 2160]",186,0.1336116910229645,lore.mp4,0.13973799126637554
89,"[1538, 149, 2918, 2160]",187,0.1272998508204873,lore.mp4,0.1391304347826087
90,"[1494, 200, 2966, 2160]",188,0.1306122448979592,lore.mp4,0.13043478260869565
91,"[1570, 0, 2920, 2160]",189,0.11851851851851852,lore.mp4,0.14222222222222222
92,"[1598, 0, 2920, 2160]",190,0.11851851851851852,lore.mp4,0.14523449319213314
93,"[1580, 0, 2940, 2160]",191,0.11851851851851852,lore.mp4,0.1411764705882353
94,"[1558, 0, 2984, 2160]",192,0.11851851851851852,lore.mp4,0.13464235624123422
95,"[1510, 0, 3050, 2160]",193,0.11851851851851852,lore.mp4,0.12467532467532468
96,"[1504, 0, 3078, 2160]",194,0.11851851851851852,lore.mp4,0.12198221092757307
97,"[1489, 0, 3093, 2160]",195,0.11851851851851852,lore.mp4,0.11970074812967581
98,"[1453, 0, 3115, 2160]",196,0.11851851851851852,lore.mp4,0.11552346570397112
99,"[1835, 86, 3023, 2160]",197,0.12343297974927676,lore.mp4,0.16161616161616163
100,"[1897, 0, 3019, 2160]",198,0.11851851851851852,lore.mp4,0.1711229946524064
101,"[1919, 0, 3061, 2160]",199,0.11851851851851852,lore.mp4,0.1681260945709282
102,"[1885, 0, 3097, 2160]",200,0.11851851851851852,lore.mp4,0.15841584158415842
103,"[1885, 0, 3111, 2160]",201,0.11851851851851852,lore.mp4,0.1566068515497553
104,"[1948, 0, 3086, 2160]",202,0.11851851851851852,lore.mp4,0.1687170474516696
105,"[1966, 0, 3098, 2160]",203,0.11851851851851852,lore.mp4,0.1696113074204947
106,"[1951, 0, 3131, 2160]",204,0.11851851851851852,lore.mp4,0.16271186440677965
107,"[1961, 0, 3151, 2160]",205,0.11851851851851852,lore.mp4,0.16134453781512606
108,"[1944, 0, 3186, 2160]",206,0.11851851851851852,lore.mp4,0.15458937198067632
109,"[1948, 0, 3208, 2034]",207,0.12586037364798427,lore.mp4,0.1523809523809524
110,"[1890, 0, 3286, 2038]",208,0.1256133464180569,lore.mp4,0.13753581661891118
111,"[1865, 0, 3341, 2160]",209,0.11851851851851852,lore.mp4,0.13008130081300814
112,"[1791, 0, 3401, 2160]",210,0.11851851851851852,lore.mp4,0.11925465838509317
113,"[2164, 0, 3282, 2160]",211,0.11851851851851852,lore.mp4,0.17173524150268335
114,"[2198, 0, 3276, 2160]",212,0.11851851851851852,lore.mp4,0.17810760667903525
115,"[2205, 0, 3307, 1979]",213,0.12935826174835777,lore.mp4,0.17422867513611615
116,"[2200, 0, 3344, 2160]",214,0.11851851851851852,lore.mp4,0.16783216783216784
117,"[2196, 0, 3400, 2160]",215,0.11851851851851852,lore.mp4,0.15946843853820597
118,"[2213, 0, 3439, 2160]",216,0.11851851851851852,lore.mp4,0.1566068515497553
119,"[2226, 0, 3446, 2160]",217,0.11851851851851852,lore.mp4,0.15737704918032788
120,"[2214, 0, 3482, 2160]",218,0.11851851851851852,lore.mp4,0.15141955835962145
121,"[2169, 65, 3491, 2160]",219,0.12219570405727924,lore.mp4,0.14523449319213314
122,"[2184, 0, 3538, 2160]",220,0.11851851851851852,lore.mp4,0.14180206794682423
123,"[2138, 0, 3582, 2160]",221,0.11851851851851852,lore.mp4,0.1329639889196676
124,"[2140, 0, 3592, 2160]",222,0.11851851851851852,lore.mp4,0.1322314049586777
125,"[2064, 0, 3692, 2160]",223,0.11851851851851852,lore.mp4,0.11793611793611794
126,"[2097, 0, 3669, 2160]",224,0.11851851851851852,lore.mp4,0.12213740458015267
127,"[2045, 0, 3725, 2160]",225,0.11851851851851852,lore.mp4,0.11428571428571428
128,"[2023, 0, 3753, 2160]",226,0.11851851851851852,lore.mp4,0.11098265895953757
129,"[1971, 0, 3809, 2160]",227,0.11851851851851852,lore.mp4,0.1044613710554951
130,"[2036, 0, 3734, 2160]",228,0.11851851851851852,lore.mp4,0.11307420494699646
131,"[2410, 0, 3694, 2160]",229,0.11851851851851852,lore.mp4,0.14953271028037382
132,"[2438, 0, 3718, 2160]",230,0.11851851851851852,lore.mp4,0.15
133,"[2403, 39, 3717, 2160]",231,0.1206977840641207,lore.mp4,0.1461187214611872
134,"[2390, 23, 3758, 2160]",232,0.11979410388394947,lore.mp4,0.14035087719298245
135,"[2480, 0, 3776, 2160]",233,0.11851851851851852,lore.mp4,0.14814814814814814
136,"[2394, 0, 3794, 2160]",234,0.11851851851851852,lore.mp4,0.13714285714285715
137,"[2410, 0, 3764, 2160]",235,0.11851851851851852,lore.mp4,0.14180206794682423
138,"[2453, 0, 3801, 2160]",236,0.11851851851851852,lore.mp4,0.142433234421365
139,"[2482, 0, 3800, 2160]",237,0.11851851851851852,lore.mp4,0.1456752655538695
140,"[2470, 0, 3832, 2160]",238,0.11851851851851852,lore.mp4,0.14096916299559473
141,"[2496, 0, 3832, 2160]",239,0.11851851851851852,lore.mp4,0.1437125748502994
142,"[2550, 0, 3796, 2055]",240,0.1245742092457421,lore.mp4,0.15409309791332262
143,"[2494, 0, 3840, 2160]",241,0.11851851851851852,lore.mp4,0.1426448736998514
144,"[2512, 0, 3820, 2160]",242,0.11851851851851852,lore.mp4,0.14678899082568808
145,"[2587, 0, 3757, 2160]",243,0.11851851851851852,lore.mp4,0.1641025641025641
146,"[2791, 0, 3840, 2160]",244,0.11851851851851852,lore.mp4,0.18303145853193517
147,"[2764, 0, 3840, 2160]",245,0.11851851851851852,lore.mp4,0.17843866171003717
148,"[2771, 0, 3840, 2160]",246,0.11851851851851852,lore.mp4,0.1796071094480823
149,"[2802, 0, 3840, 2160]",247,0.11851851851851852,lore.mp4,0.18497109826589594
150,"[2775, 0, 3840, 2160]",248,0.11851851851851852,lore.mp4,0.18028169014084508
151,"[2786, 0, 3840, 2160]",249,0.11851851851851852,lore.mp4,0.18216318785578747
152,"[2780, 0, 3840, 2160]",250,0.11851851851851852,lore.mp4,0.1811320754716981
153,"[2795, 68, 3840, 2160]",251,0.12237093690248566,lore.mp4,0.18373205741626794
154,"[2811, 20, 3840, 2160]",252,0.11962616822429907,lore.mp4,0.18658892128279883
155,"[2794, 0, 3840, 2160]",253,0.11851851851851852,lore.mp4,0.1835564053537285
156,"[2657, 0, 3840, 2160]",483,0.11851851851851852,lore.mp4,0.16229923922231615
157,"[2666, 0, 3840, 2160]",484,0.11851851851851852,lore.mp4,0.1635434412265758
158,"[2673, 0, 3840, 2160]",485,0.11851851851851852,lore.mp4,0.16452442159383032
159,"[2683, 0, 3840, 2160]",486,0.11851851851851852,lore.mp4,0.16594641313742436
160,"[2664, 0, 3840, 2160]",487,0.11851851851851852,lore.mp4,0.16326530612244897
161,"[2571, 0, 3769, 2064]",488,0.12403100775193798,lore.mp4,0.16026711185308848
162,"[2578, 0, 3750, 2043]",489,0.12530592266275087,lore.mp4,0.16382252559726962
163,"[2586, 0, 3732, 2051]",490,0.12481716235982447,lore.mp4,0.16753926701570682
164,"[2573, 0, 3739, 1972]",491,0.12981744421906694,lore.mp4,0.1646655231560892
165,"[2504, 0, 3810, 2160]",492,0.11851851851851852,lore.mp4,0.14701378254211334
166,"[2571, 0, 3745, 2027]",493,0.1262950172668969,lore.mp4,0.1635434412265758
167,"[2463, 0, 3821, 2160]",494,0.11851851851851852,lore.mp4,0.14138438880706922
168,"[2466, 0, 3796, 2160]",495,0.11851851851851852,lore.mp4,0.1443609022556391
169,"[2390, 0, 3840, 2160]",496,0.11851851851851852,lore.mp4,0.13241379310344828
170,"[2431, 18, 3805, 2160]",497,0.11951447245564893,lore.mp4,0.13973799126637554
171,"[2426, 0, 3792, 2160]",498,0.11851851851851852,lore.mp4,0.14055636896046853
172,"[2435, 0, 3759, 2160]",499,0.11851851851851852,lore.mp4,0.14501510574018128
173,"[2390, 0, 3742, 2160]",500,0.11851851851851852,lore.mp4,0.14201183431952663
174,"[2422, 0, 3722, 2160]",501,0.11851851851851852,lore.mp4,0.1476923076923077
175,"[2409, 0, 3711, 2160]",502,0.11851851851851852,lore.mp4,0.14746543778801843
176,"[2394, 0, 3686, 2160]",503,0.11851851851851852,lore.mp4,0.14860681114551083
177,"[2405, 0, 3667, 2160]",504,0.11851851851851852,lore.mp4,0.15213946117274169
178,"[2419, 0, 3649, 2160]",505,0.11851851851851852,lore.mp4,0.15609756097560976
179,"[2401, 0, 3669, 2160]",506,0.11851851851851852,lore.mp4,0.15141955835962145
180,"[2137, 0, 3631, 2160]",507,0.11851851851851852,lore.mp4,0.1285140562248996
181,"[2169, 0, 3605, 2160]",508,0.11851851851851852,lore.mp4,0.13370473537604458
182,"[2126, 55, 3630, 2160]",509,0.12161520190023753,lore.mp4,0.1276595744680851
183,"[2142, 134, 3604, 2160]",510,0.1263573543928924,lore.mp4,0.13132694938440492
184,"[2109, 171, 3625, 2160]",511,0.12870789341377575,lore.mp4,0.1266490765171504
185,"[2144, 167, 3568, 2160]",512,0.12844957350727546,lore.mp4,0.1348314606741573
186,"[2141, 122, 3569, 2160]",513,0.1256133464180569,lore.mp4,0.13445378151260504
187,"[2186, 54, 3508, 2160]",514,0.12155745489078823,lore.mp4,0.14523449319213314
188,"[2178, 0, 3454, 2160]",515,0.11851851851851852,lore.mp4,0.15047021943573669
189,"[2214, 0, 3400, 2160]",516,0.11851851851851852,lore.mp4,0.16188870151770657
190,"[2182, 0, 3388, 2160]",517,0.11851851851851852,lore.mp4,0.15920398009950248
191,"[2189, 36, 3385, 2160]",518,0.12052730696798493,lore.mp4,0.1605351170568562
192,"[2172, 31, 3348, 2160]",519,0.12024424612494129,lore.mp4,0.16326530612244897
193,"[2150, 35, 3354, 2160]",520,0.12047058823529412,lore.mp4,0.15946843853820597
194,"[2154, 54, 3326, 2160]",521,0.12155745489078823,lore.mp4,0.16382252559726962
195,"[2117, 0, 3359, 2160]",522,0.11851851851851852,lore.mp4,0.15458937198067632
196,"[2149, 0, 3321, 2160]",523,0.11851851851851852,lore.mp4,0.16382252559726962
197,"[2138, 0, 3310, 2160]",524,0.11851851851851852,lore.mp4,0.16382252559726962
198,"[2146, 0, 3278, 2160]",525,0.11851851851851852,lore.mp4,0.1696113074204947
199,"[1980, 168, 3238, 2160]",526,0.1285140562248996,lore.mp4,0.15262321144674085
200,"[1983, 130, 3217, 2160]",527,0.12610837438423644,lore.mp4,0.15559157212317667
201,"[1978, 154, 3210, 2160]",528,0.12761714855433698,lore.mp4,0.15584415584415584
202,"[1929, 154, 3251, 2160]",529,0.12761714855433698,lore.mp4,0.14523449319213314
203,"[1944, 162, 3206, 2160]",530,0.12812812812812813,lore.mp4,0.15213946117274169
204,"[1926, 204, 3196, 2160]",531,0.130879345603272,lore.mp4,0.15118110236220472
205,"[1921, 99, 3197, 2160]",532,0.12421154779233382,lore.mp4,0.15047021943573669
206,"[1851, 52, 3223, 2160]",533,0.12144212523719165,lore.mp4,0.13994169096209913
207,"[1770, 30, 3254, 2160]",534,0.12018779342723004,lore.mp4,0.1293800539083558
208,"[1770, 93, 3260, 2160]",535,0.12385099177552007,lore.mp4,0.12885906040268458
209,"[1734, 39, 3252, 2160]",536,0.1206977840641207,lore.mp4,0.12648221343873517
210,"[1702, 0, 3258, 2160]",537,0.11851851851851852,lore.mp4,0.12339331619537275
211,"[1707, 62, 3257, 2160]",538,0.12202097235462345,lore.mp4,0.12387096774193548
212,"[1694, 63, 3224, 2160]",539,0.12207916070577014,lore.mp4,0.12549019607843137
213,"[1680, 76, 3212, 2160]",540,0.12284069097888675,lore.mp4,0.12532637075718014
214,"[1766, 0, 3136, 2160]",541,0.11851851851851852,lore.mp4,0.14014598540145987
215,"[1739, 0, 3141, 2160]",542,0.11851851851851852,lore.mp4,0.1369472182596291
216,"[1706, 98, 3126, 2160]",543,0.12415130940834142,lore.mp4,0.1352112676056338
217,"[1358, 0, 3192, 2160]",544,0.11851851851851852,lore.mp4,0.10468920392584515
218,"[1387, 0, 3179, 2160]",545,0.11851851851851852,lore.mp4,0.10714285714285714
219,"[1374, 0, 3182, 2160]",546,0.11851851851851852,lore.mp4,0.10619469026548672
220,"[1353, 0, 3189, 2160]",547,0.11851851851851852,lore.mp4,0.10457516339869281
221,"[1366, 0, 3164, 2160]",548,0.11851851851851852,lore.mp4,0.1067853170189099
222,"[1388, 0, 3134, 2160]",549,0.11851851851851852,lore.mp4,0.10996563573883161
223,"[1359, 151, 3171, 2160]",550,0.12742658038825286,lore.mp4,0.10596026490066225
224,"[1343, 191, 3173, 2160]",551,0.13001523616048755,lore.mp4,0.10491803278688525
225,"[1436, 186, 3082, 2160]",552,0.12968591691995948,lore.mp4,0.1166464155528554
226,"[1455, 229, 3017, 2160]",553,0.13257379596064214,lore.mp4,0.12291933418693982
227,"[1587, 0, 2855, 2160]",554,0.11851851851851852,lore.mp4,0.15141955835962145
228,"[1588, 0, 2832, 2160]",555,0.11851851851851852,lore.mp4,0.15434083601286175
229,"[1543, 178, 2851, 2160]",556,0.12916246215943492,lore.mp4,0.14678899082568808
230,"[1587, 0, 2759, 2160]",557,0.11851851851851852,lore.mp4,0.16382252559726962
231,"[1556, 0, 2758, 2160]",558,0.11851851851851852,lore.mp4,0.15973377703826955
232,"[1551, 0, 2737, 2160]",559,0.11851851851851852,lore.mp4,0.16188870151770657
233,"[1553, 0, 2719, 2160]",560,0.11851851851851852,lore.mp4,0.1646655231560892
234,"[1279, 0, 2693, 2160]",561,0.11851851851851852,lore.mp4,0.13578500707213578
235,"[1554, 0, 2708, 2160]",562,0.11851851851851852,lore.mp4,0.1663778162911612
236,"[1307, 0, 2621, 1968]",563,0.13008130081300814,lore.mp4,0.1461187214611872
237,"[1327, 0, 2593, 1945]",564,0.13161953727506426,lore.mp4,0.15165876777251186
238,"[1336, 0, 2578, 1981]",565,0.1292276627965674,lore.mp4,0.15458937198067632
239,"[1322, 0, 2590, 1961]",566,0.13054563997960225,lore.mp4,0.15141955835962145
240,"[1366, 137, 2556, 2160]",567,0.12654473554127532,lore.mp4,0.16134453781512606
241,"[1362, 162, 2564, 2160]",568,0.12812812812812813,lore.mp4,0.15973377703826955
242,"[1378, 534, 2508, 2160]",569,0.15744157441574416,lore.mp4,0.16991150442477876
243,"[1373, 529, 2481, 2160]",570,0.15695892090741875,lore.mp4,0.17328519855595667
244,"[1347, 544, 2489, 2160]",571,0.15841584158415842,lore.mp4,0.1681260945709282
245,"[1342, 561, 2502, 2160]",572,0.16010006253908693,lore.mp4,0.16551724137931034
246,"[1335, 572, 2489, 2160]",573,0.16120906801007556,lore.mp4,0.1663778162911612
247,"[1295, 572, 2483, 2160]",574,0.16120906801007556,lore.mp4,0.16161616161616163
248,"[1261, 563, 2511, 2160]",575,0.16030056355666875,lore.mp4,0.1536
249,"[1219, 256, 2547, 2160]",576,0.13445378151260504,lore.mp4,0.14457831325301204
250,"[1276, 554, 2480, 2160]",577,0.15940224159402241,lore.mp4,0.15946843853820597
251,"[1265, 559, 2461, 2160]",578,0.1599000624609619,lore.mp4,0.1605351170568562
252,"[1255, 561, 2449, 2160]",579,0.16010006253908693,lore.mp4,0.16080402010050251
253,"[1284, 0, 2416, 2160]",580,0.11851851851851852,lore.mp4,0.1696113074204947
254,"[1218, 550, 2428, 2160]",581,0.15900621118012423,lore.mp4,0.15867768595041323
255,"[1219, 542, 2407, 2160]",582,0.15822002472187885,lore.mp4,0.16161616161616163
256,"[1013, 0, 2385, 2160]",583,0.11851851851851852,lore.mp4,0.13994169096209913
257,"[982, 0, 2430, 2160]",584,0.11851851851851852,lore.mp4,0.13259668508287292
258,"[991, 0, 2415, 2160]",585,0.11851851851851852,lore.mp4,0.1348314606741573
259,"[1029, 547, 2387, 2160]",586,0.1587104773713577,lore.mp4,0.14138438880706922
260,"[1090, 0, 2266, 2160]",587,0.11851851851851852,lore.mp4,0.16326530612244897
261,"[1048, 581, 2352, 2160]",588,0.16212792906903103,lore.mp4,0.147239263803681
